X,Y,FID,LONGITUDE,LATITUDE,NAV_UNIT_I,UNLOCODE,NAV_UNIT_N,LOCATION_D,FACILITY_T,STREET_ADD,CITY_OR_TO,STATE_POST,ZIPCODE,COUNTY_NAM,COUNTY_FIP,CONGRESS,CONGRESS_F,WTWY_NAME,PORT_NAME,PSA_NAME,MILE,BANK,LATITUDE1,LONGITUDE1,OPERATORS,OWNERS,PURPOSE,HIGHWAY_NO,RAILWAY_NO,LOCATION,DOCK,COMMODITIE,CONSTRUCTI,MECHANICAL,REMARKS,VERTICAL_D,DEPTH_MIN,DEPTH_MAX,BERTHING_L,BERTHING_T,DECK_HEIGH,DECK_HEI_1,SERVICE_IN,SERVICE_TE
-13620712.2558,6042995.982,17005,-122.35694,47.614722,0UMU,SEA,"SPIRIT OF PUGET SOUND HARBOR CRUISES, PIER 70 FLOAT","East shore of Elliott Bay, Seattle, at foot of Broad Street.",Dock,2801 Alaskan Way.,Seattle,WA,98121,King,33,112,07,"Seattle, WA","Port of Seattle, WA", ,0.0,East,47.614722,-122.35694,Current Operator: Spirit of Puget Sound Harbor Cruises. Phone: 206-674-3499 FAX: 206-674-3498,"Current Owner: Triad Development, Inc.",Mooring harbor-excursion vessels.,"Via Alaskan Way, concrete, 52 feet wide.",None.,91213,920, ,"Timber pile, part concrete-/part asphalt-surfaced pier with one 10- by 10-foot-wide timber pile, timber-decked concrete-surfaced platform at inner end of north side; two steel floats front whaf.",One 1/2-ton mast-and-boom derrick with 15-foot boom.,"Excursion vessel ""Spirit of Puget Sound"" is based at pier; ticket office and restaurant is located in former transit shed at rear.",MLLW (Mean Lower Low Water),45,45,550,1290,20,20,16-APR-1991, 
-13622166.0884,6044418.0753,17008,-122.37,47.623333,0UMV,SEA,"LOUIS DREYFUS CORP., TERMINAL 86, GRAIN WHARF","North shore of Elliott Bay, Seattle, at foot of 11th Avenue West extended.",Dock,955 Alaskan Way West.,Seattle,WA,98119,King,33,112,07,"Seattle, WA","Port of Seattle, WA", ,3.0,North,47.623333,-122.37,Current Operator: Louis Dreyfus Corp. Phone: 206-284-4851 FAX: 206-284-1360,Current Owner: Port of Seattle.,Shipment of grain by vessel.,"Via plant road, unpaved, various widths; from West Galer Street, asphalt, 60 feet wide; and Elliott Avenue West, dual lane, each asphalt, various widths.","Two surface tracks serving two receiving pits at rear of elevator join a nine-track, 220-car-capacity storage yard at rear; connect with  Burlington Northern Santa Fe Railway and Union Pacific Railroad.",91213,942,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Pulp and Waste Paper | Non-Ferrous Ores and Scrap | Sulphur (Dry), Clay & Salt | Other Non-Metal. Min. | Paper &","Sand-filled steel-pipe-pile, asphalt-surfaced concrete- decked offshore wharf with concrete-capped steel-pipe- pile dolphin 240 feet off each end of wharf, connected by 5-foot-wide concrete catwalk approximately 100 feet off rear of face. Wharf, fronted","Grain gallery extending full length of wharf has five vessel-loading spouts; combined loading rate 100,000 bushels per hour.  Two 48-inch, electric belt-conveyors serve gallery through inclined transfer gallery at grain elevator on shore at rear.","Grain elevator at rear has storage capacity for 4,200,000 bushels; all operations are fully automated with dust- collection system to minimize air pollution.",MLLW (Mean Lower Low Water),70,70,1400,1400,20,20,01-JAN-1990, 
-13623279.2833,6044922.8253,17011,-122.38,47.626389,0UMW,SEA,"PORT OF SEATTLE TERMINAL 91, PIER 90.","North shore of Elliott Bay, Smith Cove, at foot of 22nd Avenue W. extended.",Dock,2001 West Garfield Street.,Seattle,WA,98119,King,33,112,07,"Seattle, WA","Port of Seattle, WA", ,3.0,North,47.626389,-122.38,"Current Operator: Port of Seattle, Foss Maritime Co., and Pacific Terminal Services, Inc. Phone: 206-298-5267 FAX: 206-282-6574",Current Owner: Port of Seattle.,"Port of Seattle: Moors company-owned floating equipment.
Foss Maritime Co.:  Receipt and shipment of fruit; occasional receipt and shipment of conventional general cargo.
Pacific Terminal Services, Inc.: Receipt and shipment of petroleum products; bunker","Via West Garfield Street viaduct, asphalt, 45 feet wide.",Trackage serving storage area on north side of West Gar- field Street viaduct in rear joins tracks of Burlington Northern Santa Fe Railway.,91213,952,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Other Chemicals and Related Products | Sulphur (Dry), Clay & Salt | Paper & Allied Products | Primary Non-Ferrous Metal Products","Concrete-and-timber-pile, concrete-decked, asphalt- surfaced timber-decked extension at concrete-and-timber bulkhead with solid fill, with 20-foot-wide trestle extending at outer face of east apron to inner end where pier width decreases to 145 feet. Wha",Stevedore rental equipment is available as required.,"Port of Seattle:  A 40- by 30- to 40-foot pier extension with two boat houses for small craft is located at inner end of east side for mooring tugs.
Foss Maritime Co.:  Transit shed (Building C-173), with 50,000 square feet of storage space, is used as a",MLLW (Mean Lower Low Water),35,35,2222,4292,18,18,01-JAN-1990, 
-13618299.9625,6045152.2519,17023,-122.33527,47.627778,0UN3,SEA,"CITY OF SEATTLE, MARINE HERITAGE CENTER WHARF","Southeast shore of Lake Union, Seattle, approxi- mately 1.9 miles below Interstate Highway 5 Bridge, at foot of Terry Avenue N.",Dock,860 Terry Avenue N.,Seattle,WA,98109,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,3.0,South,47.627778,-122.33527, ,Current Owner and Operator: City of Seattle. Phone: 206-447-2622,Mooring vessels.,"Via Terry Avenue N., dual lane, each asphalt, 30 feet wide; from Valley Street, asphalt, 40 feet wide.",None.,91218,105,"Units (Ferried Autos, Passengers, Railway Cars) | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material","Timber-relieving platform with concrete-retaining wall with asphalt-surfaced solid fill at L-shaped, concrete- capped steel-sheet-pile bulkhead with solid fill, with 6-foot-wide timber walkway extending from rear of cap. Timber-relieving platform support",None.,"At time of survey, plans called for construction of piers, with following vessels to be moored: ""Swiftsure"" - Lightship No. 83; ""Zodiak"" - a 3-masted timber schooner; ""Virginia V"" - a steam-powered part of the Mosquito Fleet; ""Wawona"" - a 1897 three-mast",MWL (Mean Water Level),28,28,300,1090,6,6,01-JAN-1990, 
-13616475.436,6049420.3011,17027,-122.31888,47.653611,0UN4,SEA,D&V BOAT CO. WHARF,"North shore of Lake Union, Seattle, between Interstate Highway 5 and University Bridges.",Dock,653-655 N.E. Northlake Way,Seattle,WA,98105,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,3.0,North,47.653611,-122.31888,Current Operator: D & V Boat Co.; Dahl Tug & Barge; and others. Phone: 206-632-7778 FAX: 206-633-3140,"Current Owner: Dahl Family, LLC.","D&V Boat Co.:  Mooring and repairing company-owned vessels.
Seattle Boat Co.:  Mooring recreational craft.","Via driveways, asphalt, 12-16 feet wide; from N.E. Northlake Way, asphalt, 36 feet wide.",None.,91218,842, ,"Timber pile, concrete-surfaced timber-decked aprons extend- ing from timber bulkhead with asphalt-surfaced solid fill; fronted by timber-fender system.",Seattle Boat Co.:  Open storage area serves one 10-ton forklift truck.,"D&V Boat Co.:  Buildings on pier are used for storage, reapir shop, and as offices.",MWL (Mean Water Level),17,22,220,480,4,4,01-JAN-1990, 
-13617063.2029,6049374.3596,17032,-122.32416,47.653333,0UN5,SEA,"WARDS COVE PACKING CO., SEATTLE YARD ""303"" WHARF","North shore of Lake Union, Seattle, approximately 500 feet below Interstate Highway 5 Bridge, above foot of Latona Avenue N.E.",Dock,303 N.E. Northlake Way.,Seattle,WA,98105,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,3.0,North,47.653333,-122.32416, ,Current Owner and Operator: Wards Cove Packing Co. Phone: 206-547-2100 FAX: 206-323-9165,Mooring and repairing company-owned fishing boats; occasional handling of supplies.,"Via N.E. Northlake Way, dual lane, each asphalt, 
36 feet wide.",None.,91218,845, ,"Timber pile, concrete-surfaced timber-decked pier extending from 190-foot steel-sheet-pile bulkhead with concrete- surfaced solid fill at lower end.",One 2-ton forklift truck handles supplies.,"Vessels moor perpendicular to face of wharf; lower side of pier was not in use at time of survey, water depth at property line is 0-29 feet.  One 160- by 60-foot, timber frame, metal-covered building used for storing fishing gear and supplies is located",MWL (Mean Water Level),29,29,160,268,7,7,01-JAN-1990, 
-13617125.5418,6049282.6424,17034,-122.32472,47.652778,0UN6,SEA,WATERFRONT CONSTRUCTION DOCK,"North shore of Lake Union, Seattle, approximately 700 feet below Interstate Highway 5 Bridge, below foot of Latona Avenue N.E.",Dock,205 N.E. Northlake Way.,Seattle,WA,98105,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,3.0,North,47.652778,-122.32472,"Current Operator: Waterfront Construction, Inc. and others. Phone: 888-827-7784 FAX: 206-548-1022",Current Owner: Northlake Associates.,"Waterfront Construction Co.:  Moors company-owned floating equipment and recreational craft; and handles construction materials, supplies, and equipment to and from barges.
Kendon Yacht Service:  Moors pleasure craft along upper side of pier.","Via foot of Latona Avenue N.E., dual lane, each asphalt, various widths; from N.E. Northlake Way, asphalt, 36 feet wide.",None.,91218,849, ,"Timber pile, concrete-decked pier extending from concrete bulkhead with asphalt-surfaced solid fill, with one floating, steel work-barge moored perpendicular to bulkhead at lower side of pier; access via a 10-foot-wide steel ramp.","One 10-ton, diesel crawler crane with clamshell buckets on 72-foot boom; one 50-ton floating crane; and one 2-cubic- yard front-end loader.  Open storage area serves one 
4 1/2-ton forklift truck.","Waterfront Construction, Inc.: Open storage area is located at rear of bulkhead.",MWL (Mean Water Level),16,16,240,480, , ,01-JAN-1990, 
-13620310.3925,6038731.1065,17037,-122.35333,47.588889,0UN7,SEA,"RAINER PETROLEUM CORP. AND EQUILON ENTERPRISES, PIER 15","North side of Elliott Bay, Seattle, at foot of 13th Avenue S.W., Harbor Island.",Dock,1711 13th Avenue S.W.,Seattle,WA,98134-1009,King,33,112,07,"Seattle, WA","Port of Seattle, WA", ,3.0,South,47.588889,-122.35333,"Current Operator: Rainier Petroleum Corp. and Equilon Enterprises, LLC. Phone: 206-224-0481 FAX: 206-224-0479","Current Owner: ExxonMobil Corp. and Equilon Enterprises, LLC.","Ranier Petroleum Corp.:  Receipt and shipment of petroleum products; bunkering vessels.
Equilon Enterprises, LLC:  Loads harbor-bunkering barges for bunkering vessels at berth.","Via 13th Avenue S.W., dual lane, each asphalt, 
40 feet wide.",None.,91211,762,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases","Timber pile, concrete-decked pier extending from concrete bulkhead with solid fill.","Ranier Petroleum Corp.:  One 2 1/2- and one 1/2-ton mast- and-boom derricks with 20-foot boom on west side of pier.
Equilon Enterprises, LLC:  Two 1-ton and one 3/4-ton mast-and-boom derricks, each with 15- to 20-foot boom on east side of pier.","Rainier Petroleum Corp.:  Operates west side of pier, with one 6-inch metered pipeline extending from west side of wharf to diesel-fuel storage tank at Equilon Enterprises terminal; capacity 30,000�barrels.
Equilon Enterprises, LLC:  Operates east side",MLLW (Mean Lower Low Water),40,40,460,920,19,19,01-JAN-1990, 
-13619908.5291,6038914.4827,17040,-122.34972,47.59,0UN8,SEA,"CROWLEY MARINE SERVICES, PIER 17","North side of Elliott Bay, Seattle, approximately 1,000 feet west of entrance to East Waterway, at foot of 11th Avenue S.W., Harbor Island.",Dock,1100 S.W. Massachusetts Street.,Seattle,WA,98134,King,33,112,07,"Seattle, WA","Port of Seattle, WA", ,3.0,South,47.59,-122.34972,"Current Operator: Crowley Marine Services, Inc. Phone: 206-332-8235 FAX: 206-332-8535",Current Owner: Port of Seattle.,Mooring company-owned tugboats and barges.,"Via S.W. Massachusetts Street, asphalt, 30 feet wide; from 11th or 13th Avenues S.W., dual lane, each asphalt, 30-50 feet wide.",None.,91211,765,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Paper & Allied Products","Timber pile, asphalt-surfaced timber-decked pier extending from timber bulkhead with solid fill.",None.,Dispatch office is located at inner end of pier.,MLLW (Mean Lower Low Water),35,35,800,1110,18,18,01-JAN-1990, 
-13619508.7808,6037851.0869,17046,-122.346129,47.583557,0UN9,SEA,"S S A TERMINALS, TERMINAL 18, BERTHS 2-6","West side of East Waterway, Seattle, at entrance to foot of S.W. Hanford Street.",Dock,1131 S.W. Klickitat Street.,Seattle,WA,98134,King,33,113,07,"Seattle, WA","Port of Seattle, WA", ,3.0,West,47.583557,-122.346129,Current Operator: Kinder Morgan Energy Partners LP; and SSA Terminals. Phone: 206-654-3724,Current Owner: Port of Seattle.,"SSA Terminals:  Receipt and shipment of containerized general cargo in foreign-and-domestic trade.
Kinder Morgan Energy Partners, LP:  Receipt and shipment of petroleum products; loading barges for bunkering vessels at berth.","Via 11th Avenue S.W., dual lane, each asphalt, 
30 feet wide; from S.W. Spokane Street, asphalt, 
45 feet wide.","One dock intermodal yard with loading capacity for fifty- eight, 5-platform doublestack railcars and adjacent stor- age for a similar number of cars; connects with Burling- ton Northern Santa Fe Railway.",91212,790,"Coal,Lignite & Coal Coke | Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Petroleum Products NEC | Fertilizers | Other","Concrete pile, asphalt-surfaced concrete-decked extension at steel-sheet-pile bulkhead with asphalt-surfaced solid fill; fronted by rubber-fender system.","Eight diesel-electric, traveling container-handling cranes:

No.  Lift Capacity Rail Gage Outboard  Back  Lift-height
      (Long Tons)   (Feet)    Reach    Reach  Over Apron
                             (Feet)   (Feet)   (Feet)

Three     50         175","SSA Terminals:  Approximately 196 acres of paved open storage area in rear includes nine-hundred-and-eight electrical outlets reserved for refrigerated containers. 
Kinder Morgan Energy Partners, LP:  Two 12- and four 10-inch pipelines extend from Berths",MLLW (Mean Lower Low Water),40,50,5000,5000,17,17,01-JAN-1990, 
-13619475.4963,6036622.3124,17049,-122.34583,47.576111,0UNA,SEA,"SSA TERMINALS, TERMINAL 18, BERTH 7","Inner end of west side of East Waterway, Seattle, at foot of S.W. Hanford Street.",Dock,1002 S.W. Spokane Street.,Seattle,WA,98134,King,33,112,07,"Seattle, WA","Port of Seattle, WA", ,3.0,West,47.576111,-122.34583,"Current Operator: SSA Terminals and PM Ag Products, Inc. Phone: 206-622-4064 FAX: 206-622-7154",Current Owner: Port of Seattle.,"SSA Terminals:  Receipt and shipment of conventional general cargo and heavy-lift items in foreign-and-domestic trade.
PM Ag Products, Inc.; Receipt of molasses.","Via 11th Avenue S.W., dual lane, each asphalt, 
30 feet wide; from S.W. Spokane Street, asphalt, 
45 feet wide.",Two surface tracks on apron join additional trackage serving molasses tankcar racks; connect with Burlington Northern Santa Fe Railway and Union Pacific Railroad.,91212,803,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Products NEC | Fertilizers | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore a",Concrete-decked extension at steel-sheet-pile bulkhead with asphalt-surfaced solid fill; fronted by rubber-fender system.,"Stevedore rental equipment is available as required.  One 50-ton, diesel-electric, traveling, revolving level- luffing gantry crane with 36-foot outboard reach provid- ing capacity of 50 tons at 50-foot radius, 30 tons at 75-foot radius, and 15 tons at 9","PM Ag Products, Inc.: One 12-inch pipeline with 8-inch connection on wharf extends to five steel, molasses storage tanks at rear; total capacity 4,000,000 gallons.",MLLW (Mean Lower Low Water),36,40,1216,1216,17,17,01-JAN-1990, 
-13623587.6383,6044922.8253,17051,-122.38277,47.626389,0UNB,SEA,"PORT OF SEATTLE TERMINAL 91, PIER 91.","North shore of Elliott Bay, Smith Cove, at foot of 22nd Avenue West extended.",Dock,2001 West Garfield Street.,Seattle,WA,98119,King,33,113,07,"Seattle, WA","Port of Seattle, WA", ,3.0,North,47.626389,-122.38277,"Current Operator: Port of Seattle; and Distribution and Auto Service, Inc.  (See Remarks.) Phone: 206-283-6300 FAX: 206-283-2139",Current Owner: Port of Seattle.,"Port of Seattle:  Occasional receipt and shipment of con- ventional and roll-on/roll-off general cargo. 
Distribution and Auto Service, Inc.: Receipt of automo- biles.
Cityice Cold Storage:  Receipt of seafood.  
U.S. Navy:  Mooring company-owned vessels","Via West Garfield Street viaduct, asphalt, 45 feet wide.",Trackage serving storage area on north side of West Gar- field Street viaduct in rear joins tracks of Burlington Northern Santa Fe Railway.,91213,957,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | Paper & Allied Produ","Part timber-and-concrete pile, concrete-decked, asphalt- surfaced timber-decked extension at timber-and-concrete bulkhead with solid fill; fronted by timber-fender system.",Stevedore rental equipment available as required.,"Port of Seattle: At time of survey, Building T-38 was scheduled for demolition. Open storage area with capac- ity for approximately 15 acres of conventional-and- roll-on/roll-off general cargo is located at rear. 
Distribution and Auto Service, Inc.:  Le",MLLW (Mean Lower Low Water),35,35,2495,4727,18,18,01-JAN-1990, 
